index;budget;genres;id;keywords;popularity;production_countries;release_date;revenue;title;vote_average;vote_count;cast;director
896;51000000;Animation Comedy Family;9907;peasant farm cow cojote family;10.430832;"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";04.08.2006;72779000;Barnyard;6,9;225;Courteney Cox, James Elliott, Glover Wanda, Sykes ,  ;Steve Oedekerk
897;0;Comedy Family;9969;holiday massachusetts neighbor christmas;5.952527;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.11.2006;47231070;Deck the Halls;7,8;109;Danny DeVito, Broderick Davis, Chenoweth Fred, Armisen ,  ;John Whitesell
898;50000000;Adventure Fantasy Drama Romance;18239;moon cinema vampire werewolf fang vamp;94.815867;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";15.03.2009;709827462;The Twilight Saga: New Moon;6,1;2436;Kristen Stewart, Pattinson Lautner, Burke Ashley, Greene ,  ;Chris Weitz
899;60000000;Adventure Animation Comedy Family Fantasy;808;magic liberation lordship castle robin hood;67.298732;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";16.05.2001;484409218;Shrek;5,1;4056;Mike Myers, Murphy Diaz, Lithgow Vincent, Cassel ,  ;Andrew Adamson
900;50200000;Science Fiction Thriller Romance;38050;hotel dancer hat senator future;26.60772;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";03.03.2011;127869379;The Adjustment Bureau;6,1;1652;Matt Damon, Blunt Slattery, Mackie Lauren, Hodges ,  ;George Nolfi
901;48000000;Adventure;8367;england crusade mercifulness robin hood folk hero;28.803728999999997;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.06.1991;390493908;Robin Hood: Prince of Thieves;5,3;909;Kevin Costner, Freeman Slater, Elizabeth Mastrantonio, Alan Rickman,  ;Kevin Reynolds
902;50000000;Comedy Drama Romance;9390;stadium career sport sports agent;27.039635999999998;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";06.12.1996;273552592;Jerry Maguire;5,1;913;Tom Cruise, Gooding Ren\u00e9e, Kelly Preston, Alison Armitage,  ;Cameron Crowe
903;50000000;Comedy Fantasy;72105;friendship love teddy bear toy comes to life wishes come true;68.87691;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";29.06.2012;549368315;Ted;5,6;4697;Mark Wahlberg, Kunis MacFarlane, McHale Giovanni, Ribisi ,  ;Seth MacFarlane
904;50000000;Comedy Romance;2898;single parent waitress lone wolf friendship neighbor;37.885022;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";19.12.1997;314178011;As Good as It Gets;7,3;915;Jack Nicholson, Hunt Kinnear, Gooding Skeet, Ulrich ,  ;James L. Brooks
905;50000000;Comedy Drama;10312;nurse hospital doctor laughter;35.537397;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.12.1998;202292902;Patch Adams;6,5;832;Robin Williams, Seymour Bob, Peter Michael, Jeter ,  ;Tom Shadyac
906;50000000;Comedy;109443;journalism mustache tv news newsroom gang warfare;38.125008;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";18.12.2013;173649015;Anchorman 2: The Legend Continues;6,6;923;Will Ferrell, Carell Rudd, Applegate Koechner,  ,  ;Adam McKay
907;50000000;Comedy Romance;2022;love letter new hampshire ferrari liar city country contrast;18.121404000000002;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";28.06.2002;171269535;Mr. Deeds;6,7;644;Adam Sandler, Ryder Turturro, Covert Gallagher,  ,  ;Steven Brill
908;50000000;Thriller Science Fiction Mystery;37686;1970s secret alien train crash pistol;37.069253;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";08.06.2011;260095987;Super 8;6,3;2435;Joel Courtney, Fanning Griffiths, Chandler Lee,  ,  ;J.J. Abrams
909;52000000;Drama;462;biography based on true story single mother water pollution environmental law;30.347332;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";17.03.2000;256271286;Erin Brockovich;7,2;716;Julia Roberts, Finney Eckhart, Helgenberger Jones,  ,  ;Steven Soderbergh
910;50000000;Comedy Romance;9919;new york bet journalist therapist advertising expert;23.854701000000002;"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";07.02.2003;177371441;How to Lose a Guy in 10 Days;7;850;Kate Hudson, McConaughey Hahn, Parisse Goldberg,  ,  ;Donald Petrie
911;50000000;Crime Comedy Action;187017;high school undercover cop buddy comedy aftercreditsstinger duringcreditsstinger;52.380982;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";05.06.2014;188441614;22 Jump Street;6;3319;Jonah Hill, Tatum Franco, Cube Offerman,  ,  ;Phil Lord
912;60000000;Horror Romance;628;paris san francisco vampire plantation pity;50.163785;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";11.11.1994;223664608;Interview with the Vampire;5,6;1516;Brad Pitt, Cruise Dunst, Banderas Slater,  ,  ;Neil Jordan
913;70000000;Comedy;10201;bungee-jump scooter;43.849351;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";09.12.2008;225990978;Yes Man;6,6;1813;Jim Carrey, Deschanel Darby, Alexander Flanagan,  ,  ;Peyton Reed
914;50000000;Action Comedy;302699;spy cia espionage high school reunion reference to facebook;45.318703;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";15.06.2016;216972543;Central Intelligence;7,1;1650;Dwayne Johnson, Hart Ryan, Paul Nicolet,  ,  ;Rawson Marshall Thurber
915;0;Drama Romance;9441;divorce rebellious daughter freeze frame custody school play;16.368282999999998;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.12.1998;0;Stepmom;6,3;277;Julia Roberts, Sarandon Harris, Malone Aiken,  ,  ;Chris Columbus
916;50000000;Comedy;274167;daddys home;38.616744;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.12.2015;242786137;Daddy's Home;7;854;Will Ferrell, Wahlberg Cardellini, Haden Scarlett, Estevez ,  ;Sean Anders
917;50000000;Fantasy Comedy Music;224141;witch cinderella prince fairy tale musical;65.90160999999999;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";25.12.2014;212902372;Into the Woods;7,2;1652;Meryl Streep, Blunt Corden, Kendrick Pine,  ,  ;Rob Marshall
918;45000000;Crime Drama Thriller;388;bank manager kidnapping nazi background document ultimatum;45.220386;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.03.2006;184376254;Inside Man;6,4;1630;Denzel Washington, Owen Foster, Plummer Dafoe,  ,  ;Spike Lee
919;90000000;Drama Action Thriller Crime;2112;new york heroin money criminal;17.457947;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";05.02.1999;161626121;Payback;6,2;548;Mel Gibson, Kristofferson Henry, Bello Paymer,  ,  ;Brian Helgeland
920;50000000;Action Adventure Drama Mystery Science Fiction;10329;gorilla kongo diamond mine diamond;10.755847;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";09.06.1995;152022101;Congo;6,9;213;Laura Linney, Walsh Hudson, Curry Heslov,  ,  ;Frank Marshall
921;50000000;Drama Comedy Family;74465;zoo;38.629763;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.12.2011;120081841;We Bought a Zoo;5,8;909;Matt Damon, Johansson Haden, Colin Maggie, Elizabeth ,  Jones;Cameron Crowe
922;50000000;Action Adventure Drama Mystery Science Fiction;13811;cataclysm code suspense end of the world time capsule;;;;;;5,6;; ,  ,  ,  ,  ;
923;50000000;Comedy;6877;hotel mom romantic comedy lying living with parents pretend relationship;18.806031;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";10.03.2006;88715192;Failure to Launch;7,3;399;Matthew McConaughey, Jessica Zooey, Justin Bradley, Cooper ,  ;Tom Dey
924;50000000;Drama Horror Thriller;10320;nun based on novel bath tub nightmare son;32.233713;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";17.03.2005;161451538;The Ring Two;6,7;632;Naomi Watts, Baker Perkins, Dorfman Cole,  ,  ;Hideo Nakata
925;50000000;Comedy Drama Romance;50646;soulmates midlife crisis marriage crisis womanizer law school;37.990705;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";29.07.2011;142851197;Crazy, Stupid, Love.;5;2443;Steve Carell, Moore Gosling, Stone Tomei,  ,  ;Glenn Ficarra
926;50000000;Animation Comedy Family;8920;competition moderator lasagne garfield;17.667826;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";10.06.2004;200804534;Garfield;6,5;820;Bill Murray, Meyer Love, Stephen Evan, Arnold ,  ;Peter Hewitt
927;60000000;Comedy Family;13673;holiday christmas;;;;;;;; ,  ,  ,  ,  ;
928;50000000;Drama;60308;underdog based on novel baseball teamwork sport;46.180421;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.09.2011;110206216;Moneyball;5,5;1381;Brad Pitt, Hill Seymour, Robin Chris, Pratt ,  ;Bennett Miller
929;50000000;Action Drama Science Fiction Thriller;6950;river general research army serum;30.397496000000004;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";10.03.1995;189859560;Outbreak;5,4;513;Dustin Hoffman, Russo Freeman, Spacey Gooding,  ,  ;Wolfgang Petersen
930;50000000;Action Thriller Mystery;225574;airplane conspiracy airplane crash cell phone hijack;83.295796;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";26.01.2014;222809600;Non-Stop;7;2268;Liam Neeson, Moore McNairy, Dockery Parker,  ,  ;Jaume Collet-Serra
931;50000000;Adventure Family Fantasy Science Fiction Thriller;13836;spacecraft laser teleportation telekinesis alien;23.935053;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";12.03.2009;106303988;Race to Witch Mountain;5,2;509;Dwayne Johnson, Robb Ludwig, Gugino Marquette,  ,  ;Andy Fickman
932;54000000;Action Thriller Fantasy;752;detective vatican fascism satanism fascist;84.630969;"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";15.03.2006;132511035;V for Vendetta;;4442;Natalie Portman, Weaving Rea, Fry Hurt,  ,  ;James McTeigue
933;50000000;Action Adventure Comedy Western;6038;london england indian territory emperor revenge murder;16.251204;"[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";06.02.2003;88323487;Shanghai Knights;7;692;Jackie Chan, Wilson Wong, Taylor-Johnson Gillen,  ,  ;David Dobkin
934;50000000;Adventure Animation Comedy Family;9975;museum product placement balloon jungle monkey;9.894346;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";10.02.2006;69834815;Curious George;6,3;106;Will Ferrell, Barrymore Cross, Levy Van, Dyke ,  ;Matthew O'Callaghan
935;50000000;Comedy Family Adventure Fantasy Romance;11451;car race victory car nascar woman director;12.050755;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.06.2005;66002004;Herbie Fully Loaded;6,8;542;Lindsay Lohan, Keaton Dillon, Meyer Long,  ,  ;Angela Robinson
936;50000000;Thriller;12103;cemetery diamant suspense psychiatrist killer;11.596207000000001;"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";28.09.2001;100020092;Don't Say a Word;5,5;220;Michael Douglas, Bean Murphy, McCole Guy, Torry ,  ;Gary Fleder
937;50000000;Fantasy Horror Action;60304;witch black magic steampunk good vs evil troll;53.02786999999999;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]";17.01.2013;224803475;Hansel & Gretel: Witch Hunters;7,7;3239;Jeremy Renner, Arterton Janssen, Viitala Mears,  ,  ;Tommy Wirkola
938;50000000;Thriller Drama;2251;adultery infidelity eroticism literature lover;14.382253;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";10.05.2002;119137784;Unfaithful;6;276;Richard Gere, Lane Martinez, Per Zeljko, Ivanek ,  ;Adrian Lyne
939;50000000;Action Thriller Science Fiction Adventure;46529;secret identity alien teenage boy teenage hero alien teenager;43.450266;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";18.02.2011;144492830;I Am Number Four;6,2;1567;Alex Pettyfer, Olyphant Palmer, Agron McAuliffe,  ,  ;D.J. Caruso
940;50000000;Drama Thriller;231;anti terror bomb assassination middle east lebanon;16.871194;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";23.11.2005;94000000;Syriana;5,1;451;George Clooney, Damon Wright, Cooper Peet,  ,  ;Stephen Gaghan
941;50000000;Action Drama History Thriller War;300671;based on novel assault rifle mercenary libya biography;42.526529;"[{""iso_3166_1"": ""MT"", ""name"": ""Malta""}, {""iso_3166_1"": ""MA"", ""name"": ""Morocco""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";13.01.2016;69411370;13 Hours: The Secret Soldiers of Benghazi;6;938;James Badge, John Max, Pablo Toby, Stephens ,  ;Michael Bay
942;50000000;Romance Animation Adventure Comedy Family;228326;love triangle afterlife day of the dead bullfighting;34.890999;"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";01.10.2014;97437106;The Book of Life;5,7;755;Diego Luna, Tatum Saldana, Applegate Derbez,  ,  ;Jorge R. Gutierrez
943;45000000;Thriller;9754;bank technology blackmail hacker seattle;18.186026000000002;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]";10.02.2006;82800000;Firewall;6,3;267;Harrison Ford, Bettany Madsen, Schroeder Bennett,  ,  ;Richard Loncraine
944;50000000;Crime Drama Thriller;66;corruption assassination washington d.c. rape white house;13.576765;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";14.02.1997;50068310;Absolute Power;5,9;223;Clint Eastwood, Hackman Harris, Glenn Linney,  ,  ;Clint Eastwood
945;50000000;Action Drama;4421;poem middle east helicopter satellite navy;19.434672;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";22.08.1997;48169156;G.I. Jane;6,3;395;Demi Moore, Mortensen Bancroft, Beghe von, Bargen ,  ;Ridley Scott
946;50000000;Drama Thriller Mystery;2649;brother brother relationship birthday danger of life birthday party surprising;62.925175;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";12.09.1997;109423648;The Game;7;1506;Michael Douglas, Penn Kara, James Spike, Jonze ,  ;David Fincher
947;50000000;Horror Mystery;588;monster mother role burning of witches fog suffering;32.927994;"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";21.04.2006;97607453;Silent Hill;7,3;1067;Radha Mitchell, Bean Holden, Kara Kim, Coates ,  ;Christophe Gans
948;0;Comedy;10393;american football strike sport coach misfit;14.837288000000001;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";07.08.2000;0;The Replacements;5,6;203;Keanu Reeves, Hackman Langton, Jones Love,  ,  ;Howard Deutch
949;50000000;Comedy;71552;wife husband relationship sequel family reunion masturbation scat;39.920035;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";04.04.2012;234989584;American Reunion;6,4;1611;Jason Biggs, Hannigan William, Chris Thomas, Ian ,  Nicholas;Jon Hurwitz
950;50000000;Action Adventure Crime Drama Mystery;9631;corruption hostage pension innocence police;28.725621000000004;"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";29.07.1998;44547681;The Negotiator;6;582;Samuel L., Kevin David, Ron John, Spencer ,  ;F. Gary Gray
951;50000000;Action Thriller;216282;tornado student found footage disaster movie;20.566554;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";06.08.2014;160602194;Into the Storm;7,5;817;Richard Armitage, Wayne Matt, Nathan Alycia, Debnam-Carey ,  ;Steven Quale
952;50000000;Action Comedy Crime;306;detective undercover security camera carousel  investigation;20.333953;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";24.05.1994;119208989;Beverly Hills Cop III;6,3;434;Eddie Murphy, Reinhold Elizondo, R. Timothy, Carhart ,  ;John Landis
953;50000000;Comedy Horror Fantasy;928;new york monster skyscraper mutant restaurant;33.98637;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";15.06.1990;41482207;Gremlins 2: The New Batch;6,1;652;Zach Galligan, Cates Glover, Prosky Picardo,  ,  ;Joe Dante
954;50000000;Drama;205587;father son relationship judge lawyer;42.472324;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";08.10.2014;83719388;The Judge;6,1;1417;Robert Duvall, Downey Vera, Vincent Jeremy, Strong ,  ;David Dobkin
955;50000000;Action Thriller;6623;helicopter terrorist nuclear missile bridge train crash;15.931084;"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";26.09.1997;0;The Peacemaker;6,8;255;George Clooney, Kidman Iure\u0219, Visnjic Mueller-Stahl,  ,  ;Mimi Leder
956;45000000;Horror Action Science Fiction;1577;martial arts mutant dystopia rescue conspiracy;29.880121999999997;"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]";10.09.2004;129394835;Resident Evil: Apocalypse;5,8;1267;Milla Jovovich, Guillory Fehr, Kretschmann Vavasseur,  ,  ;Alexander Witt
957;50000000;Comedy Romance;9801;london england lovesickness thailand clumsy fellow to drop brick;28.803802;"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]";10.11.2004;40203020;Bridget Jones: The Edge of Reason;5,5;750;Ren\u00e9e Zellweger, Grant Firth, Broadbent Jones,  ,  ;Beeban Kidron
